"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
126,0,0.10057,133,91,92,1300,0.10057,40,1,5,127,134,92,91,1300,0.10057,40,1,5,0.150855,0.15086,0.150855,0.150855,0,126,12.6000,3,15.6000,0.15086,0.150855,0.15086,0.00969231,0.00230769,0.00969231,1.26718,0.30171,1.56889,0.0316807,0.00754277,0.0392235,39.9986,39.9999,0.15086,0.150855,0.15086,12.6000,3,12.6000,3,15.6000
128,0,0.101755,135,91,93,1300,0.101755,40,1,5,129,136,93,91,1300,0.101755,40,1,5,0.152633,0.152633,0.152633,0.152638,0,128,3,12.6000,15.6000,0.152633,0.152638,0.152638,0.00230769,0.00969231,0.00969231,0.305265,1.28211,1.58738,0.00763165,0.032054,0.0396856,39.9999,39.9986,0.152633,0.152638,0.152638,3,12.6000,3,12.6000,15.6000
130,0,0.10026,137,92,94,1300,0.10026,40,1,5,131,138,94,92,1300,0.10026,40,1,5,0.15039,0.150395,0.15039,0.15039,0,130,12.6000,3,15.6000,0.150395,0.15039,0.150395,0.00969231,0.00230769,0.00969231,1.26328,0.30078,1.56406,0.031583,0.00751952,0.0391025,39.9986,39.9999,0.150395,0.15039,0.150395,12.6000,3,12.6000,3,15.6000
132,0,0.223484,141,89,95,1300,0.223484,40,1,5,133,142,95,89,1300,0.223484,40,1,5,0.335226,0.33525,0.335226,0.335237,0,132,18.6000,12.0000,30.6000,0.33525,0.335237,0.33525,0.0143077,0.00923077,0.0143077,4.1568,2.68181,6.83861,0.103928,0.0670474,0.170975,39.9971,39.9987,0.33525,0.335237,0.33525,18.6000,12.0000,18.6000,12.0000,30.6000
134,1,0.101329,143,96,97,4000,0.101329,65,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0935345,0.0937376,,,1,134,380.4000,,380.4000,0.0937376,,0.0937376,0.0951,,0.0951,38.5456,,38.5456,0.594296,,0.594296,64.8591,,0.0937376,,0.0937376,380.4000,,380.4000,,380.4000
135,0,0.0785526,144,98,99,1300,0.078553,40,1,5,136,145,99,98,1300,0.078553,40,1,5,0.117829,0.117891,0.117829,0.117886,0,135,56.1494,53.4000,109.5494,0.117891,0.117886,0.117891,0.0431918,0.0410769,0.0431918,4.4107,4.19473,8.60543,0.110325,0.104919,0.215244,39.9790,39.9808,0.117891,0.117886,0.117891,56.1494,53.4000,56.1494,53.4000,109.5494
137,0,0.110368,146,98,100,1300,0.110368,40,1,5,138,147,100,98,1300,0.110368,40,1,5,0.165552,0.165631,0.165552,0.165639,0,137,53.4000,56.1494,109.5494,0.165631,0.165639,0.165639,0.0410769,0.0431918,0.0431918,5.89365,6.1971,12.0907,0.147412,0.155009,0.302421,39.9808,39.9790,0.165631,0.165639,0.165639,53.4000,56.1494,53.4000,56.1494,109.5494
139,0,0.125902,148,101,102,1300,0.125902,40,1,5,140,149,102,101,1300,0.125902,40,1,5,0.188853,0.188853,0.188853,0.188853,0,139,0.0000,0.0000,0.0000,0.188853,0.188853,0.188853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.188853,0.188853,0.188853,0.0000,0.0000,0.0000,0.0000,0.0000
141,0,0.124647,150,101,103,1300,0.124647,40,1,5,142,151,103,101,1300,0.124647,40,1,5,0.18697,0.186971,0.18697,0.186971,0,141,0.0000,0.0000,0.0000,0.186971,0.186971,0.186971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.186971,0.186971,0.186971,0.0000,0.0000,0.0000,0.0000,0.0000
143,0,0.122912,152,104,105,1300,0.122912,40,1,5,144,153,105,104,1300,0.122912,40,1,5,0.184368,0.184376,0.184368,0.184368,0,143,14.4000,1.2,15.6000,0.184376,0.184368,0.184376,0.0110769,0.000923077,0.0110769,1.76993,0.147494,1.91743,0.0442503,0.00368736,0.0479377,39.9982,40.0000,0.184376,0.184368,0.184376,14.4000,1.2,14.4000,1.2,15.6000
145,0,0.123356,154,104,106,1300,0.123356,40,1,5,146,155,106,104,1300,0.123356,40,1,5,0.185034,0.185042,0.185034,0.185051,0,145,13.8000,21.6000,35.4000,0.185042,0.185051,0.185051,0.0106154,0.0166154,0.0166154,1.70231,2.66449,4.3668,0.0425596,0.0666185,0.109178,39.9983,39.9962,0.185042,0.185051,0.185051,13.8000,21.6000,13.8000,21.6000,35.4000
147,0,0.200703,158,95,107,1300,0.200703,40,1,5,148,159,107,95,1300,0.200703,40,1,5,0.301055,0.301076,0.301055,0.301064,0,147,18.6000,12.0000,30.6000,0.301076,0.301064,0.301076,0.0143077,0.00923077,0.0143077,3.73308,2.40844,6.14151,0.0933336,0.0602129,0.153546,39.9971,39.9987,0.301076,0.301064,0.301076,18.6000,12.0000,18.6000,12.0000,30.6000
149,0,0.460012,162,103,108,1300,0.460012,40,1,5,150,163,108,103,1300,0.460012,40,1,5,0.690018,0.690018,0.690018,0.690018,0,149,0.0000,0.0000,0.0000,0.690018,0.690018,0.690018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.690018,0.690018,0.690018,0.0000,0.0000,0.0000,0.0000,0.0000
151,0,0.111915,164,80,109,1300,0.111915,40,1,5,152,165,109,80,1300,0.111915,40,1,5,0.167873,0.167884,0.167873,0.168374,0,151,18.0000,147.6000,165.6000,0.167884,0.168374,0.168374,0.0138462,0.113538,0.113538,2.01447,16.5187,18.5331,0.0503652,0.4142,0.464565,39.9973,39.8808,0.167884,0.168374,0.168374,18.0000,147.6000,18.0000,147.6000,165.6000
153,0,0.101448,168,110,111,1300,0.101448,40,1,5,154,169,111,110,1300,0.101448,40,1,5,0.152172,0.1522,0.152172,0.152364,0,153,31.5494,91.5557,123.1051,0.1522,0.152364,0.152364,0.0242688,0.0704274,0.0704274,3.20062,9.28814,12.4888,0.0800305,0.232497,0.312528,39.9926,39.9495,0.1522,0.152364,0.152364,31.5494,91.5557,31.5494,91.5557,123.1051
155,0,0.09829,170,110,112,1300,0.09829,40,1,5,156,171,112,110,1300,0.09829,40,1,5,0.147435,0.147621,0.147435,0.147462,0,155,91.5557,31.5494,123.1051,0.147621,0.147462,0.147621,0.0704274,0.0242688,0.0704274,8.999,3.10099,12.1000,0.22526,0.0775392,0.302799,39.9495,39.9926,0.147621,0.147462,0.147621,91.5557,31.5494,91.5557,31.5494,123.1051
157,1,0.0395269,172,113,114,1300,0.039527,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0592905,0.0601782,,,1,157,361.3633,,361.3633,0.0601782,,0.0601782,0.277972,,0.277972,14.2836,,14.2836,0.362437,,0.362437,39.4099,,0.0601782,,0.0601782,361.3633,,361.3633,,361.3633
158,0,0.133865,173,115,116,1300,0.133865,40,1,5,159,174,116,115,1300,0.133865,40,1,5,0.200798,0.201588,0.200798,0.201744,0,158,172.0791,190.2000,362.2791,0.201588,0.201744,0.201744,0.132369,0.146308,0.146308,23.0354,25.4611,48.4965,0.578152,0.63953,1.21768,39.8431,39.8122,0.201588,0.201744,0.201744,172.0791,190.2000,172.0791,190.2000,362.2791
160,0,0.102135,175,115,117,1300,0.102135,40,1,5,161,176,117,115,1300,0.102135,40,1,5,0.153203,0.153925,0.153203,0.153806,0,160,190.2000,172.0791,362.2791,0.153925,0.153806,0.153925,0.146308,0.132369,0.146308,19.4261,17.5753,37.0014,0.487942,0.441113,0.929055,39.8122,39.8431,0.153925,0.153806,0.153925,190.2000,172.0791,190.2000,172.0791,362.2791
162,0,0.10001,177,118,119,1300,0.10001,40,1,5,163,178,119,118,1300,0.10001,40,1,5,0.150015,0.150028,0.150015,0.153634,0,162,20.4000,471.0000,491.4000,0.150028,0.153634,0.153634,0.0156923,0.362308,0.362308,2.0402,47.1047,49.1449,0.0510094,1.20603,1.25703,39.9966,39.0578,0.150028,0.153634,0.153634,20.4000,471.0000,20.4000,471.0000,491.4000
164,0,0.0985739,179,118,120,1300,0.098574,40,1,5,165,180,120,118,1300,0.098574,40,1,5,0.147861,0.151428,0.147861,0.147874,0,164,471.0000,20.4000,491.4000,0.151428,0.147874,0.151428,0.362308,0.0156923,0.362308,46.4284,2.01091,48.4393,1.18871,0.050277,1.23899,39.0578,39.9966,0.151428,0.147874,0.151428,471.0000,20.4000,471.0000,20.4000,491.4000
166,0,0.201799,181,121,1,1300,0.201799,40,1,5,167,182,1,121,1300,0.201799,40,1,5,0.302698,0.302698,0.302698,0.302698,0,166,0.0000,0.0000,0.0000,0.302698,0.302698,0.302698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.302698,0.302698,0.302698,0.0000,0.0000,0.0000,0.0000,0.0000
168,0,0.0981797,183,121,122,1300,0.09818,40,1,5,169,184,122,121,1300,0.09818,40,1,5,0.14727,0.14727,0.14727,0.14727,0,168,0.0000,0.0000,0.0000,0.14727,0.14727,0.14727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.14727,0.14727,0.14727,0.0000,0.0000,0.0000,0.0000,0.0000
170,0,0.0999521,185,123,90,1300,0.099952,40,1,5,171,186,90,123,1300,0.099952,40,1,5,0.149928,0.149939,0.149928,0.149931,0,170,19.2000,9,28.2000,0.149939,0.149931,0.149939,0.0147692,0.00692308,0.0147692,1.91908,0.899568,2.81865,0.0479806,0.0224896,0.0704702,39.9970,39.9992,0.149939,0.149931,0.149939,19.2000,9,19.2000,9,28.2000
172,0,0.0982698,187,124,125,1300,0.09827,40,1,4,173,188,125,124,1300,0.09827,40,1,4,0.147405,0.14741,0.147405,0.147517,0,172,12.0000,69.0000,81.0000,0.14741,0.147517,0.147517,0.00923077,0.0530769,0.0530769,1.17924,6.78063,7.95987,0.029482,0.169645,0.199127,39.9987,39.9696,0.14741,0.147517,0.147517,12.0000,69.0000,12.0000,69.0000,81.0000
174,0,0.0997288,189,124,126,1300,0.099729,40,1,4,175,190,126,124,1300,0.099729,40,1,4,0.149593,0.149707,0.149593,0.149598,0,174,69.0000,12.0000,81.0000,0.149707,0.149598,0.149707,0.0530769,0.00923077,0.0530769,6.8813,1.19675,8.07805,0.172163,0.0299197,0.202083,39.9696,39.9987,0.149707,0.149598,0.149707,69.0000,12.0000,69.0000,12.0000,81.0000
176,0,0.100664,191,127,128,1300,0.100664,40,1,4,177,192,128,127,1300,0.100664,40,1,4,0.150996,0.150996,0.150996,0.150996,0,176,0.0000,0.0000,0.0000,0.150996,0.150996,0.150996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.150996,0.150996,0.150996,0.0000,0.0000,0.0000,0.0000,0.0000
178,0,0.10169,193,127,129,1300,0.10169,40,1,4,179,194,129,127,1300,0.10169,40,1,4,0.152535,0.152535,0.152535,0.152535,0,178,0.0000,0.0000,0.0000,0.152535,0.152535,0.152535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.152535,0.152535,0.152535,0.0000,0.0000,0.0000,0.0000,0.0000
180,0,0.0996387,195,123,130,1300,0.099639,40,1,5,181,196,130,123,1300,0.099639,40,1,5,0.149459,0.149461,0.149459,0.14947,0,180,9,19.2000,28.2000,0.149461,0.14947,0.14947,0.00692308,0.0147692,0.0147692,0.896751,1.91307,2.80982,0.0224192,0.0478304,0.0702496,39.9992,39.9970,0.149461,0.14947,0.14947,9,19.2000,9,19.2000,28.2000
182,1,0.150687,197,131,132,1300,0.150687,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.22603,0.226045,,,1,182,17.4000,,17.4000,0.226045,,0.226045,0.0133846,,0.0133846,2.62195,,2.62195,0.065553,,0.065553,39.9975,,0.226045,,0.226045,17.4000,,17.4000,,17.4000
183,0,0.0133376,198,133,134,1300,0.013338,40,1,5,184,199,134,133,1300,0.013338,40,1,5,0.020007,0.020007,0.020007,0.020007,0,183,1.2,0.0000,1.2,0.020007,0.020007,0.020007,0.000923077,0.0000,0.000923077,0.0160056,0.0000,0.0160056,0.00040014,0.0000,0.00040014,40.0000,40.0000,0.020007,0.020007,0.020007,1.2,0.0000,1.2,0.0000,1.2
185,0,0.113357,200,133,135,1300,0.113357,40,1,5,186,201,135,133,1300,0.113357,40,1,5,0.170036,0.170095,0.170036,0.230731,0,185,45.0000,2104.3886,2149.3886,0.170095,0.230731,0.230731,0.0346154,1.61876,1.61876,5.10107,238.5472,243.6482,0.127572,8.09248,8.22005,39.9859,29.4777,0.170095,0.230731,0.230731,45.0000,2104.3886,45.0000,2104.3886,2149.3886
187,0,0.0374671,202,136,137,1300,0.037467,40,1,5,188,203,137,136,1300,0.037467,40,1,5,0.0562005,0.0562005,0.0562005,0.0562005,0,187,0.0000,0.0000,0.0000,0.0562005,0.0562005,0.0562005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.0562005,0.0562005,0.0562005,0.0000,0.0000,0.0000,0.0000,0.0000
189,1,0.0340247,204,136,138,1300,0.034025,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0510375,0.0510375,,,1,189,0.0000,,0.0000,0.0510375,,0.0510375,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0510375,,0.0510375,0.0000,,0.0000,,0.0000
190,0,0.131344,209,139,140,1300,0.131344,40,1,5,191,210,140,139,1300,0.131344,40,1,5,0.197016,0.197727,0.197016,0.202985,0,190,163.9908,534.5503,698.5411,0.197727,0.202985,0.202985,0.126147,0.411193,0.411193,21.5392,70.2100,91.7492,0.540425,1.80842,2.34885,39.8561,38.8238,0.197727,0.202985,0.202985,163.9908,534.5503,163.9908,534.5503,698.5411
192,0,0.130085,211,139,141,1300,0.130085,40,1,5,193,212,141,139,1300,0.130085,40,1,5,0.195128,0.215428,0.195128,0.195379,0,192,1060.8665,92.5908,1153.4573,0.215428,0.195379,0.215428,0.816051,0.0712237,0.816051,138.0028,12.0447,150.0475,3.809,0.301506,4.11051,36.2307,39.9484,0.215428,0.195379,0.215428,1060.8665,92.5908,1060.8665,92.5908,1153.4573
194,0,0.20015,213,142,143,1300,0.20015,40,1,5,195,214,143,142,1300,0.20015,40,1,5,0.300225,0.300227,0.300225,0.300248,0,194,4.8,19.2000,24.0000,0.300227,0.300248,0.300248,0.00369231,0.0147692,0.0147692,0.96072,3.84288,4.8036,0.0240181,0.0960793,0.120097,39.9998,39.9970,0.300227,0.300248,0.300248,4.8,19.2000,4.8,19.2000,24.0000
196,0,0.110588,215,142,144,1300,0.110588,40,1,5,197,216,144,142,1300,0.110588,40,1,5,0.165882,0.166307,0.165882,0.165975,0,196,135.6000,58.2000,193.8000,0.166307,0.165975,0.166307,0.104308,0.0447692,0.104308,14.9957,6.43622,21.4320,0.375855,0.160996,0.53685,39.8977,39.9776,0.166307,0.165975,0.166307,135.6000,58.2000,135.6000,58.2000,193.8000
198,0,0.0625128,217,142,145,1300,0.062513,40,1,4,199,218,145,142,1300,0.062513,40,1,4,0.0937695,0.094677,0.0937695,0.0942765,0,198,283.5782,205.2000,488.7782,0.094677,0.0942765,0.094677,0.218137,0.157846,0.218137,17.7273,12.8277,30.5550,0.447472,0.322425,0.769898,39.6166,39.7849,0.094677,0.0942765,0.094677,283.5782,205.2000,283.5782,205.2000,488.7782
200,0,0.120219,219,142,146,1300,0.120219,40,1,4,201,220,146,142,1300,0.120219,40,1,4,0.180329,0.181169,0.180329,0.182626,0,200,189.0000,330.3782,519.3782,0.181169,0.182626,0.182626,0.145385,0.254137,0.254137,22.7214,39.7177,62.4391,0.570683,1.00559,1.57628,39.8144,39.4968,0.181169,0.182626,0.182626,189.0000,330.3782,189.0000,330.3782,519.3782
202,0,0.205261,221,147,148,1300,0.205261,40,1,5,203,222,148,147,1300,0.205261,40,1,5,0.307891,0.307899,0.307891,0.307892,0,202,10.2000,2.4,12.6000,0.307899,0.307892,0.307899,0.00784615,0.00184615,0.00784615,2.09366,0.492626,2.58629,0.0523428,0.0123157,0.0646585,39.9990,39.9999,0.307899,0.307892,0.307899,10.2000,2.4,10.2000,2.4,12.6000
204,0,0.203384,223,147,149,1300,0.203384,40,1,5,205,224,149,147,1300,0.203384,40,1,5,0.305076,0.305077,0.305076,0.305083,0,204,2.4,10.2000,12.6000,0.305077,0.305083,0.305083,0.00184615,0.00784615,0.00784615,0.488122,2.07452,2.56264,0.0122031,0.0518642,0.0640672,39.9999,39.9990,0.305077,0.305083,0.305083,2.4,10.2000,2.4,10.2000,12.6000
206,1,0.158122,227,2,150,1300,0.158122,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.237183,0.238166,,,1,206,177.0000,,177.0000,0.238166,,0.238166,0.136154,,0.136154,27.9876,,27.9876,0.702589,,0.702589,39.8350,,0.238166,,0.238166,177.0000,,177.0000,,177.0000
207,0,0.103225,228,2,151,1300,0.103225,40,1,4,208,229,151,2,1300,0.103225,40,1,4,0.154837,0.154978,0.154837,0.155479,0,207,76.2000,177.0000,253.2000,0.154978,0.155479,0.155479,0.0586154,0.136154,0.136154,7.86575,18.2708,26.1366,0.196822,0.458663,0.655486,39.9637,39.8350,0.154978,0.155479,0.155479,76.2000,177.0000,76.2000,177.0000,253.2000
209,1,0.0694728,232,152,153,1300,0.069473,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.104209,0.121547,,,1,209,1377.0000,,1377.0000,0.121547,,0.121547,1.05923,,1.05923,95.6643,,95.6643,2.7895,,2.7895,34.2944,,0.121547,,0.121547,1377.0000,,1377.0000,,1377.0000
210,1,0.0502337,233,152,154,1300,0.050234,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.075351,0.075351,,,1,210,0.0000,,0.0000,0.075351,,0.075351,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.075351,,0.075351,0.0000,,0.0000,,0.0000
211,0,0.0970274,236,74,155,1300,0.097027,40,1,4,212,237,155,74,1300,0.097027,40,1,4,0.14554,0.149386,0.14554,0.145562,0,211,495.4629,27.6000,523.0629,0.149386,0.145562,0.149386,0.381125,0.0212308,0.381125,48.0733,2.67795,50.7512,1.23359,0.0669584,1.30055,38.9702,39.9942,0.149386,0.145562,0.149386,495.4629,27.6000,495.4629,27.6000,523.0629
213,0,0.10044,238,74,156,1300,0.10044,40,1,5,214,239,156,74,1300,0.10044,40,1,5,0.15066,0.150661,0.15066,0.150683,0,213,5.4,28.2000,33.6000,0.150661,0.150683,0.150683,0.00415385,0.0216923,0.0216923,0.542376,2.83241,3.37478,0.0135595,0.0708209,0.0843805,39.9997,39.9939,0.150661,0.150683,0.150683,5.4,28.2000,5.4,28.2000,33.6000
215,0,0.201594,240,74,157,1300,0.201594,40,1,4,216,241,157,74,1300,0.201594,40,1,4,0.302391,0.302498,0.302391,0.311146,0,215,45.0000,521.2629,566.2629,0.302498,0.311146,0.311146,0.0346154,0.400971,0.400971,9.07173,105.0835,114.1552,0.226873,2.70315,2.93002,39.9859,38.8745,0.302498,0.311146,0.311146,45.0000,521.2629,45.0000,521.2629,566.2629
217,1,0.201927,242,158,159,1300,0.201927,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.302891,0.303047,,,1,217,55.7395,,55.7395,0.303047,,0.303047,0.0428766,,0.0428766,11.2553,,11.2553,0.281529,,0.281529,39.9793,,0.303047,,0.303047,55.7395,,55.7395,,55.7395
218,0,0.00969519,243,160,161,1300,0.009695,40,1,4,219,244,161,160,1300,0.009695,40,1,4,0.0145425,0.0145465,0.0145425,0.0145681,0,218,39.0000,110.0218,149.0218,0.0145465,0.0145681,0.0145681,0.03,0.0846322,0.0846322,0.378105,1.06666,1.44477,0.0094552,0.0267135,0.0361687,39.9891,39.9297,0.0145465,0.0145681,0.0145681,39.0000,110.0218,39.0000,110.0218,149.0218
220,0,0.117652,245,160,162,1300,0.117652,40,1,4,221,246,162,160,1300,0.117652,40,1,4,0.176478,0.176789,0.176478,0.176526,0,220,110.0218,39.0000,149.0218,0.176789,0.176526,0.176789,0.0846322,0.03,0.0846322,12.9443,4.58843,17.5327,0.324177,0.114742,0.438919,39.9297,39.9891,0.176789,0.176526,0.176789,110.0218,39.0000,110.0218,39.0000,149.0218
222,1,0.0316306,247,163,164,1300,0.031631,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.0474465,0.0474465,,,1,222,0.0000,,0.0000,0.0474465,,0.0474465,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0474465,,0.0474465,0.0000,,0.0000,,0.0000
223,1,0.103408,248,165,166,1300,0.103408,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.155112,0.155112,,,1,223,0.0000,,0.0000,0.155112,,0.155112,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.155112,,0.155112,0.0000,,0.0000,,0.0000
224,0,0.0993558,249,167,168,1300,0.099356,40,1,5,225,250,168,167,1300,0.099356,40,1,5,0.149034,0.14905,0.149034,0.149034,0,224,23.4000,3,26.4000,0.14905,0.149034,0.14905,0.018,0.00230769,0.018,2.32493,0.298068,2.623,0.0581296,0.00745172,0.0655813,39.9957,39.9999,0.14905,0.149034,0.14905,23.4000,3,23.4000,3,26.4000
226,0,0.101339,251,167,169,1300,0.101339,40,1,5,227,252,169,167,1300,0.101339,40,1,5,0.152008,0.152009,0.152008,0.152025,0,226,3,23.4000,26.4000,0.152009,0.152025,0.152025,0.00230769,0.018,0.018,0.304017,2.37133,2.67535,0.00760045,0.0592897,0.0668902,39.9999,39.9957,0.152009,0.152025,0.152025,3,23.4000,3,23.4000,26.4000
228,0,0.0911262,253,170,171,1300,0.091126,40,1,4,229,254,171,170,1300,0.091126,40,1,4,0.136689,0.138242,0.136689,0.138148,0,228,309.9782,299.4000,609.3782,0.138242,0.138148,0.138242,0.238445,0.230308,0.238445,28.2471,27.2831,55.5302,0.714199,0.689357,1.40356,39.5507,39.5776,0.138242,0.138148,0.138242,309.9782,299.4000,309.9782,299.4000,609.3782
230,0,0.704292,255,170,172,1300,0.704292,40,1,4,7534,12749,172,170,1300,0.704292,40,1,4,1.05644,1.0693,1.05644,1.06937,0,230,322.2000,323.1782,645.3782,1.0693,1.06937,1.06937,0.247846,0.248599,0.248599,226.9229,227.6118,454.5347,5.74217,5.75998,11.5021,39.5187,39.5161,1.0693,1.06937,1.06937,322.2000,323.1782,322.2000,323.1782,645.3782
231,0,0.198928,256,170,173,1300,0.198928,40,1,5,232,257,173,170,1300,0.198928,40,1,5,0.298392,0.298404,0.298392,0.298423,0,231,13.2000,22.8000,36.0000,0.298404,0.298423,0.298423,0.0101538,0.0175385,0.0175385,2.62585,4.53556,7.16141,0.0656488,0.113401,0.179049,39.9984,39.9959,0.298404,0.298423,0.298423,13.2000,22.8000,13.2000,22.8000,36.0000
233,0,0.127591,258,170,174,1300,0.127591,40,1,5,234,259,174,170,1300,0.127591,40,1,5,0.191387,0.191387,0.191387,0.191387,0,233,0.0000,0.0000,0.0000,0.191387,0.191387,0.191387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.191387,0.191387,0.191387,0.0000,0.0000,0.0000,0.0000,0.0000
235,1,0.0988109,260,175,176,1300,0.098811,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.148217,0.148259,,,1,235,40.2000,,40.2000,0.148259,,0.148259,0.0309231,,0.0309231,3.9722,,3.9722,0.0993336,,0.0993336,39.9885,,0.148259,,0.148259,40.2000,,40.2000,,40.2000
236,0,0.101879,261,177,178,1300,0.101879,40,1,5,237,262,178,177,1300,0.101879,40,1,5,0.152818,0.152829,0.152818,0.152847,0,236,18.6000,31.8000,50.4000,0.152829,0.152847,0.152847,0.0143077,0.0244615,0.0244615,1.89495,3.23975,5.1347,0.0473771,0.0810091,0.128386,39.9971,39.9925,0.152829,0.152847,0.152847,18.6000,31.8000,18.6000,31.8000,50.4000
238,0,0.272779,263,177,179,1300,0.272779,40,1,5,239,264,179,177,1300,0.272779,40,1,5,0.409168,0.409271,0.409168,0.409437,0,238,37.2000,63.6000,100.8000,0.409271,0.409437,0.409437,0.0286154,0.0489231,0.0489231,10.1474,17.3487,27.4961,0.253748,0.434003,0.687751,39.9900,39.9738,0.409271,0.409437,0.409437,37.2000,63.6000,37.2000,63.6000,100.8000
240,0,0.2026,265,180,181,1300,0.2026,40,1,5,241,266,181,180,1300,0.2026,40,1,5,0.3039,0.304149,0.3039,0.305485,0,240,72.0000,201.1331,273.1331,0.304149,0.305485,0.305485,0.0553846,0.154718,0.154718,14.5872,40.7496,55.3368,0.364979,1.02405,1.38903,39.9672,39.7925,0.304149,0.305485,0.305485,72.0000,201.1331,72.0000,201.1331,273.1331
242,0,0.207486,267,180,182,1300,0.207486,40,1,5,243,268,182,180,1300,0.207486,40,1,5,0.311229,0.312852,0.311229,0.311484,0,242,201.1331,72.0000,273.1331,0.312852,0.311484,0.312852,0.154718,0.0553846,0.154718,41.7323,14.9390,56.6713,1.04875,0.373781,1.42253,39.7925,39.9672,0.312852,0.311484,0.312852,201.1331,72.0000,201.1331,72.0000,273.1331
244,0,0.0467081,269,183,184,1300,0.046708,40,1,4,245,270,184,183,1300,0.046708,40,1,4,0.070062,0.0700621,0.070062,0.0700855,0,244,2.4,43.8000,46.2000,0.0700621,0.0700855,0.0700855,0.00184615,0.0336923,0.0336923,0.112099,2.04581,2.15791,0.00280248,0.0511624,0.0539649,39.9999,39.9866,0.0700621,0.0700855,0.0700855,2.4,43.8000,2.4,43.8000,46.2000
246,0,0.00662707,271,183,185,1300,0.006627,40,1,4,247,272,185,183,1300,0.006627,40,1,4,0.0099405,0.00994384,0.0099405,0.00994052,0,246,43.8000,2.4,46.2000,0.00994384,0.00994052,0.00994384,0.0336923,0.00184615,0.0336923,0.290263,0.0159048,0.306167,0.007259,0.000397621,0.00765662,39.9866,39.9999,0.00994384,0.00994052,0.00994384,43.8000,2.4,43.8000,2.4,46.2000
248,0,0.109367,273,186,187,1300,0.109367,40,1,5,249,274,187,186,1300,0.109367,40,1,5,0.164051,0.164054,0.164051,0.164051,0,248,10.2000,2.4,12.6000,0.164054,0.164051,0.164054,0.00784615,0.00184615,0.00784615,1.11554,0.262481,1.37802,0.0278893,0.00656203,0.0344513,39.9990,39.9999,0.164054,0.164051,0.164054,10.2000,2.4,10.2000,2.4,12.6000
250,0,0.20139,275,186,148,1300,0.20139,40,1,5,251,276,148,186,1300,0.20139,40,1,5,0.302085,0.302086,0.302085,0.302092,0,250,2.4,10.2000,12.6000,0.302086,0.302092,0.302092,0.00184615,0.00784615,0.00784615,0.483336,2.05418,2.53751,0.0120834,0.0513557,0.0634391,39.9999,39.9990,0.302086,0.302092,0.302092,2.4,10.2000,2.4,10.2000,12.6000
