"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
124,0,0.0565084,129,95,96,1400,0.056508,40,1,5,125,130,96,95,1400,0.056508,40,1,5,0.084762,0.0850777,0.084762,0.107339,0,124,53.4000,920.0160,973.4160,0.0850777,0.107339,0.107339,0.0381429,0.657154,0.657154,3.01753,51.9883,55.0058,0.0757192,1.6459,1.72162,39.8516,31.5866,0.0850777,0.107339,0.107339,53.4000,920.0160,53.4000,920.0160,973.4160
126,1,0.863875,131,95,97,1400,0.863875,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,1.29581,2.00119,,,1,126,1481.6160,,1481.6160,2.00119,,2.00119,1.0583,,1.0583,1279.9309,,1279.9309,49.4167,,49.4167,25.9008,,2.00119,,2.00119,1481.6160,,1481.6160,,1481.6160
127,0,0.0724275,132,98,99,1400,0.072427,40,1,5,128,133,99,98,1400,0.072427,40,1,5,0.108641,0.121136,0.108641,0.110971,0,127,525.6145,171.5632,697.1777,0.121136,0.110971,0.121136,0.375439,0.122545,0.375439,38.0687,12.4258,50.4945,1.06119,0.317308,1.37849,35.8737,39.1600,0.121136,0.110971,0.121136,525.6145,171.5632,525.6145,171.5632,697.1777
129,0,0.0602043,134,95,100,1400,0.060204,40,1,5,130,135,100,95,1400,0.060204,40,1,5,0.090306,0.0903092,0.090306,0.103529,0,129,2.4,617.4000,619.8000,0.0903092,0.103529,0.103529,0.00171429,0.441,0.441,0.14449,37.1699,37.3144,0.00361237,1.06532,1.06893,39.9986,34.8909,0.0903092,0.103529,0.103529,2.4,617.4000,2.4,617.4000,619.8000
131,1,0.0612232,136,101,102,6600,0.061223,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.0408153,0.0408156,,,1,131,3.6,,3.6,0.0408156,,0.0408156,0.000545455,,0.000545455,0.220403,,0.220403,0.00244894,,0.00244894,89.9994,,0.0408156,,0.0408156,3.6,,3.6,,3.6
132,0,0.0718735,137,103,104,1400,0.071874,40,1,5,133,138,104,103,1400,0.071874,40,1,5,0.107811,0.125809,0.107811,0.110206,0,132,673.7787,175.6233,849.4020,0.125809,0.110206,0.125809,0.481271,0.125445,0.481271,48.4272,12.6227,61.0499,1.41279,0.322579,1.73537,34.2778,39.1307,0.125809,0.110206,0.125809,673.7787,175.6233,673.7787,175.6233,849.4020
134,0,0.0732341,139,103,105,1400,0.073234,40,1,5,135,140,105,103,1400,0.073234,40,1,5,0.109851,0.110596,0.109851,0.128189,0,134,79.6233,673.7787,753.4020,0.110596,0.128189,0.128189,0.0568738,0.481271,0.481271,5.83113,49.3435,55.1746,0.146767,1.43952,1.58629,39.7306,34.2778,0.110596,0.128189,0.128189,79.6233,673.7787,79.6233,673.7787,753.4020
136,1,0.0698488,141,106,107,6600,0.069849,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.046566,0.0478113,,,1,136,936.9190,,936.9190,0.0478113,,0.0478113,0.141957,,0.141957,65.4429,,65.4429,0.746589,,0.746589,87.6558,,0.0478113,,0.0478113,936.9190,,936.9190,,936.9190
137,0,0.0796447,142,98,108,1400,0.079645,40,1,5,138,143,108,98,1400,0.079645,40,1,5,0.119467,0.119467,0.119467,0.119467,0,137,0.0000,0.0145406,0.0145406,0.119467,0.119467,0.119467,0.0000,1.03861e-05,1.03861e-05,0.0000,0.00115809,0.00115809,0.0000,2.89521e-05,2.89521e-05,40.0000,40.0000,0.119467,0.119467,0.119467,0.0000,0.0145406,0.0000,0.0145406,0.0145406
139,0,0.300924,144,106,109,1400,0.300924,40,1,4,140,145,109,106,1400,0.300924,40,1,4,0.451386,0.456608,0.451386,0.574946,0,139,113.6831,936.9190,1050.6021,0.456608,0.574946,0.574946,0.0812022,0.669228,0.669228,34.2100,281.9414,316.1514,0.865144,8.97797,9.84311,39.5425,31.4037,0.456608,0.574946,0.574946,113.6831,936.9190,113.6831,936.9190,1050.6021
141,1,0.0618308,146,107,110,6600,0.061831,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.0412207,0.042323,,,1,141,936.9190,,936.9190,0.042323,,0.042323,0.141957,,0.141957,57.9306,,57.9306,0.660887,,0.660887,87.6558,,0.042323,,0.042323,936.9190,,936.9190,,936.9190
142,0,0.0539793,147,111,112,1400,0.053979,40,1,5,143,148,112,111,1400,0.053979,40,1,5,0.0809685,0.0810628,0.0809685,0.0813814,0,142,24.6000,65.8427,90.4427,0.0810628,0.0813814,0.0813814,0.0175714,0.0470305,0.0470305,1.32788,3.55412,4.882,0.0332357,0.0893062,0.122542,39.9535,39.7970,0.0810628,0.0813814,0.0813814,24.6000,65.8427,24.6000,65.8427,90.4427
144,0,0.170892,149,111,113,1400,0.170892,40,1,5,145,150,113,111,1400,0.170892,40,1,5,0.256338,0.257645,0.256338,0.256637,0,144,65.8427,24.6000,90.4427,0.257645,0.256637,0.257645,0.0470305,0.0175714,0.0470305,11.2520,4.20394,15.4559,0.282734,0.105221,0.387955,39.7971,39.9535,0.257645,0.256637,0.257645,65.8427,24.6000,65.8427,24.6000,90.4427
146,0,0.00900842,151,114,115,1400,0.009008,40,1,5,147,152,115,114,1400,0.009008,40,1,5,0.013512,0.013512,0.013512,0.013512,0,146,0.0000,0.0000,0.0000,0.013512,0.013512,0.013512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.013512,0.013512,0.013512,0.0000,0.0000,0.0000,0.0000,0.0000
148,0,0.178579,153,114,116,1400,0.178579,40,1,5,149,154,116,114,1400,0.178579,40,1,5,0.267869,0.267868,0.267869,0.267868,0,148,0.0000,0.0000,0.0000,0.267868,0.267868,0.267868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.267868,0.267868,0.267868,0.0000,0.0000,0.0000,0.0000,0.0000
150,0,0.0610144,155,117,118,1400,0.061014,40,1,5,151,156,118,117,1400,0.061014,40,1,5,0.091521,0.104456,0.091521,0.102465,0,150,602.9927,539.4000,1142.3927,0.104456,0.102465,0.104456,0.430709,0.385286,0.430709,36.7910,32.9110,69.7020,1.04977,0.921158,1.97093,35.0467,35.7278,0.104456,0.102465,0.104456,602.9927,539.4000,602.9927,539.4000,1142.3927
152,0,0.0401765,157,119,120,1400,0.040176,40,1,5,153,158,120,119,1400,0.040176,40,1,5,0.060264,0.060264,0.060264,0.060264,0,152,0.0000,0.0000,0.0000,0.060264,0.060264,0.060264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.060264,0.060264,0.060264,0.0000,0.0000,0.0000,0.0000,0.0000
154,0,0.127201,159,117,121,1400,0.127201,40,1,5,155,160,121,117,1400,0.127201,40,1,5,0.190802,0.213617,0.190802,0.217768,0,154,539.4000,602.9927,1142.3927,0.213617,0.217768,0.217768,0.385286,0.430709,0.430709,68.6122,76.7013,145.3135,1.92042,2.18854,4.10896,35.7278,35.0467,0.213617,0.217768,0.217768,539.4000,602.9927,539.4000,602.9927,1142.3927
156,0,0.0474776,161,122,123,1400,0.047478,40,1,5,157,162,123,122,1400,0.047478,40,1,5,0.071217,0.0962707,0.071217,0.160917,0,156,1107.4905,2591.9185,3699.4090,0.0962707,0.160917,0.160917,0.791065,1.85137,1.85137,52.5814,123.0591,175.6405,1.77698,6.95141,8.72839,29.5903,17.7028,0.0962707,0.160917,0.160917,1107.4905,2591.9185,1107.4905,2591.9185,3699.4090
158,0,0.0959431,163,122,124,1400,0.095943,40,1,5,159,164,124,122,1400,0.095943,40,1,5,0.143915,0.32518,0.143915,0.194543,0,158,2591.9185,1107.4905,3699.4090,0.32518,0.194543,0.32518,1.85137,0.791065,1.85137,248.6764,106.2560,354.9324,14.0473,3.5909,17.6382,17.7028,29.5903,0.32518,0.194543,0.32518,2591.9185,1107.4905,2591.9185,1107.4905,3699.4090
160,0,0.154962,165,125,126,1400,0.154962,40,1,5,161,166,126,125,1400,0.154962,40,1,5,0.232443,0.323223,0.232443,0.233765,0,160,1187.4000,70.8000,1258.2000,0.323223,0.233765,0.323223,0.848143,0.0505714,0.848143,184.0019,10.9713,194.9732,6.39658,0.275842,6.67242,28.7657,39.7738,0.323223,0.233765,0.323223,1187.4000,70.8000,1187.4000,70.8000,1258.2000
162,0,0.0686349,167,125,127,1400,0.068635,40,1,5,163,168,127,125,1400,0.068635,40,1,5,0.102953,0.103538,0.102953,0.14316,0,162,70.8000,1187.4000,1258.2000,0.103538,0.14316,0.14316,0.0505714,0.848143,0.848143,4.85936,81.4972,86.3566,0.122175,2.83314,2.95532,39.7738,28.7657,0.103538,0.14316,0.14316,70.8000,1187.4000,70.8000,1187.4000,1258.2000
164,0,0.0978754,169,128,129,1400,0.097875,40,1,5,165,170,129,128,1400,0.097875,40,1,5,0.146813,0.1471,0.146813,0.173551,0,164,34.8000,714.0603,748.8603,0.1471,0.173551,0.173551,0.0248571,0.510043,0.510043,3.40605,69.8886,73.2947,0.0853181,2.06544,2.15075,39.9218,33.8372,0.1471,0.173551,0.173551,34.8000,714.0603,34.8000,714.0603,748.8603
166,0,0.0825948,171,128,130,1400,0.082595,40,1,5,167,172,130,128,1400,0.082595,40,1,5,0.123892,0.146457,0.123892,0.124135,0,166,714.0603,34.8000,748.8603,0.146457,0.124135,0.146457,0.510043,0.0248571,0.510043,58.9778,2.87431,61.8521,1.74299,0.0719985,1.81498,33.8372,39.9218,0.146457,0.124135,0.146457,714.0603,34.8000,714.0603,34.8000,748.8603
168,1,0.0580442,173,131,132,4000,0.058044,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.058044,0.0666194,,,1,168,1774.5067,,1774.5067,0.0666194,,0.0666194,0.443627,,0.443627,102.9995,,102.9995,1.97028,,1.97028,52.2767,,0.0666194,,0.0666194,1774.5067,,1774.5067,,1774.5067
169,0,0.0265575,174,133,134,1400,0.026558,40,1,5,170,175,134,133,1400,0.026558,40,1,5,0.039837,0.0414968,0.039837,0.0398396,0,169,267.0881,3.6,270.6881,0.0414968,0.0398396,0.0414968,0.190777,0.00257143,0.190777,7.09333,0.0956088,7.18893,0.184722,0.00239038,0.187112,38.4001,39.9974,0.0414968,0.0398396,0.0414968,267.0881,3.6,267.0881,3.6,270.6881
171,0,0.117263,176,133,135,1400,0.117263,40,1,5,172,177,135,133,1400,0.117263,40,1,5,0.175895,0.175906,0.175895,0.183223,0,171,3.6,267.0881,270.6881,0.175906,0.183223,0.183223,0.00257143,0.190777,0.190777,0.422147,31.3195,31.7417,0.0105544,0.815611,0.826165,39.9974,38.4001,0.175906,0.183223,0.183223,3.6,267.0881,3.6,267.0881,270.6881
173,0,0.322774,178,136,137,1400,0.322774,40,1,5,174,179,137,136,1400,0.322774,40,1,5,0.484161,0.484746,0.484161,0.499447,0,173,25.2000,222.0000,247.2000,0.484746,0.499447,0.499447,0.018,0.158571,0.158571,8.1339,71.6558,79.7897,0.203593,1.84795,2.05155,39.9518,38.7758,0.484746,0.499447,0.499447,25.2000,222.0000,25.2000,222.0000,247.2000
175,0,0.0950055,182,29,138,1400,0.095006,40,1,5,176,183,138,29,1400,0.095006,40,1,5,0.142509,0.142509,0.142509,0.142509,0,175,0.0000,0.0000,0.0000,0.142509,0.142509,0.142509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.142509,0.142509,0.142509,0.0000,0.0000,0.0000,0.0000,0.0000
177,0,0.062462,184,139,140,1400,0.062462,40,1,5,178,185,140,139,1400,0.062462,40,1,5,0.093693,0.0936991,0.093693,0.0936977,0,177,3.6,3,6.6,0.0936991,0.0936977,0.0936991,0.00257143,0.00214286,0.00257143,0.224863,0.187386,0.412249,0.00562195,0.00468488,0.0103068,39.9974,39.9980,0.0936991,0.0936977,0.0936991,3.6,3,3.6,3,6.6
179,0,0.0655469,186,139,141,1400,0.065547,40,1,5,180,187,141,139,1400,0.065547,40,1,5,0.0983205,0.0983254,0.0983205,0.0983269,0,179,3,3.6,6.6,0.0983254,0.0983269,0.0983269,0.00214286,0.00257143,0.00257143,0.196641,0.235969,0.43261,0.00491627,0.00589961,0.0108159,39.9980,39.9974,0.0983254,0.0983269,0.0983269,3,3.6,3,3.6,6.6
181,0,0.103415,188,142,143,1400,0.103415,40,1,5,182,189,143,142,1400,0.103415,40,1,5,0.155122,0.155123,0.155122,0.155123,0,181,0.0000,0.0000,0.0000,0.155123,0.155123,0.155123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.155123,0.155123,0.155123,0.0000,0.0000,0.0000,0.0000,0.0000
183,0,0.495838,190,142,144,1400,0.495838,40,1,5,184,191,144,142,1400,0.495838,40,1,5,0.743757,0.743757,0.743757,0.743757,0,183,0.0000,0.0000,0.0000,0.743757,0.743757,0.743757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.743757,0.743757,0.743757,0.0000,0.0000,0.0000,0.0000,0.0000
185,0,0.150053,192,136,145,1400,0.150053,40,1,5,186,193,145,136,1400,0.150053,40,1,5,0.225079,0.232186,0.225079,0.225351,0,185,222.0000,25.2000,247.2000,0.232186,0.225351,0.232186,0.158571,0.018,0.158571,33.3118,3.78134,37.0931,0.859087,0.0946475,0.953735,38.7758,39.9518,0.232186,0.225351,0.232186,222.0000,25.2000,222.0000,25.2000,247.2000
187,0,0.0780569,194,146,147,1400,0.078057,40,1,5,188,195,147,146,1400,0.078057,40,1,5,0.117086,0.117086,0.117086,0.117086,0,187,0.0000,0.0000,0.0000,0.117086,0.117086,0.117086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.117086,0.117086,0.117086,0.0000,0.0000,0.0000,0.0000,0.0000
189,0,0.378474,196,146,148,1400,0.378474,40,1,5,190,197,148,146,1400,0.378474,40,1,5,0.567711,0.567711,0.567711,0.567711,0,189,0.0000,0.0000,0.0000,0.567711,0.567711,0.567711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.567711,0.567711,0.567711,0.0000,0.0000,0.0000,0.0000,0.0000
191,0,0.170292,198,146,149,1400,0.170292,40,1,5,192,199,149,146,1400,0.170292,40,1,5,0.255438,0.255438,0.255438,0.255438,0,191,0.0000,0.0000,0.0000,0.255438,0.255438,0.255438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.255438,0.255438,0.255438,0.0000,0.0000,0.0000,0.0000,0.0000
193,0,0.190863,200,150,151,1400,0.190863,40,1,5,194,201,151,150,1400,0.190863,40,1,5,0.286295,0.286294,0.286295,0.286294,0,193,0.0000,0.0000,0.0000,0.286294,0.286294,0.286294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.286294,0.286294,0.286294,0.0000,0.0000,0.0000,0.0000,0.0000
195,0,0.0810187,202,150,152,1400,0.081019,40,1,5,196,203,152,150,1400,0.081019,40,1,5,0.121528,0.121528,0.121528,0.121528,0,195,0.0000,0.0000,0.0000,0.121528,0.121528,0.121528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.121528,0.121528,0.121528,0.0000,0.0000,0.0000,0.0000,0.0000
197,0,0.319301,204,153,121,1400,0.319301,40,1,5,198,205,121,153,1400,0.319301,40,1,5,0.478952,0.550109,0.478952,0.495127,0,197,623.4000,232.2000,855.6000,0.550109,0.495127,0.550109,0.445286,0.165857,0.445286,199.0522,74.1417,273.1939,5.71563,1.91614,7.63177,34.8259,38.6932,0.550109,0.495127,0.550109,623.4000,232.2000,623.4000,232.2000,855.6000
199,0,0.0758281,206,153,154,1400,0.075828,40,1,5,200,207,154,153,1400,0.075828,40,1,5,0.113742,0.117583,0.113742,0.130641,0,199,232.2000,623.4000,855.6000,0.117583,0.130641,0.130641,0.165857,0.445286,0.445286,17.6073,47.2712,64.8784,0.455048,1.35736,1.8124,38.6932,34.8259,0.117583,0.130641,0.130641,232.2000,623.4000,232.2000,623.4000,855.6000
201,0,2.38189,208,155,156,1400,2.38189,40,1,5,202,209,156,155,1400,2.38189,40,1,5,3.57283,3.57283,3.57283,3.57283,0,201,0.0000,0.0000,0.0000,3.57283,3.57283,3.57283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,3.57283,3.57283,3.57283,0.0000,0.0000,0.0000,0.0000,0.0000
203,0,0.178736,210,157,158,1400,0.178736,40,1,5,204,211,158,157,1400,0.178736,40,1,5,0.268104,0.268104,0.268104,0.268104,0,203,0.0000,0.0000,0.0000,0.268104,0.268104,0.268104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.268104,0.268104,0.268104,0.0000,0.0000,0.0000,0.0000,0.0000
205,0,0.0782549,212,157,159,1400,0.078255,40,1,5,206,213,159,157,1400,0.078255,40,1,5,0.117383,0.117382,0.117383,0.117382,0,205,0.0000,0.0000,0.0000,0.117382,0.117382,0.117382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.117382,0.117382,0.117382,0.0000,0.0000,0.0000,0.0000,0.0000
207,0,0.0658798,214,158,160,1400,0.06588,40,1,5,208,215,160,158,1400,0.06588,40,1,5,0.09882,0.09882,0.09882,0.09882,0,207,0.0000,0.0000,0.0000,0.09882,0.09882,0.09882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.09882,0.09882,0.09882,0.0000,0.0000,0.0000,0.0000,0.0000
209,0,0.169923,218,155,161,1400,0.169923,40,1,5,210,219,161,155,1400,0.169923,40,1,5,0.254884,0.254885,0.254884,0.254885,0,209,0.0000,0.0000,0.0000,0.254885,0.254885,0.254885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.254885,0.254885,0.254885,0.0000,0.0000,0.0000,0.0000,0.0000
211,0,0.201752,220,137,162,1400,0.201752,40,1,5,212,221,162,137,1400,0.201752,40,1,5,0.302628,0.302993,0.302628,0.312183,0,211,25.2000,222.0000,247.2000,0.302993,0.312183,0.312183,0.018,0.158571,0.158571,5.08415,44.7889,49.8731,0.127257,1.15508,1.28233,39.9518,38.7758,0.302993,0.312183,0.312183,25.2000,222.0000,25.2000,222.0000,247.2000
213,0,0.0887726,222,163,164,1400,0.088773,40,1,5,214,223,164,163,1400,0.088773,40,1,5,0.13316,0.133242,0.13316,0.13316,0,213,16.2000,0.0581624,16.2582,0.133242,0.13316,0.133242,0.0115714,4.15445e-05,0.0115714,1.43812,0.00516325,1.44329,0.0359754,0.000129081,0.0361045,39.9751,40.0000,0.133242,0.13316,0.133242,16.2000,0.0581624,16.2000,0.0581624,16.2582
215,0,0.0945776,226,163,165,1400,0.094578,40,1,4,216,227,165,163,1400,0.094578,40,1,4,0.141867,0.143521,0.141867,0.173828,0,215,114.2831,822.8185,937.1015,0.143521,0.173828,0.173828,0.0816308,0.587727,0.587727,10.8087,77.8205,88.6292,0.273368,2.38381,2.65718,39.5389,32.6454,0.143521,0.173828,0.173828,114.2831,822.8185,114.2831,822.8185,937.1015
217,0,0.29261,228,163,166,1400,0.29261,40,1,4,218,229,166,163,1400,0.29261,40,1,4,0.438915,0.534901,0.438915,0.444033,0,217,806.6767,114.2831,920.9597,0.534901,0.444033,0.534901,0.576198,0.0816308,0.576198,236.0416,33.4404,269.4820,7.19154,0.845758,8.03729,32.8221,39.5389,0.534901,0.444033,0.534901,806.6767,114.2831,806.6767,114.2831,920.9597
219,1,0.0530255,230,167,168,1400,0.053026,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.079539,0.130367,,,1,219,1648.7801,,1648.7801,0.130367,,0.130367,1.1777,,1.1777,87.4282,,87.4282,3.58244,,3.58244,24.4047,,0.130367,,0.130367,1648.7801,,1648.7801,,1648.7801
220,0,1.77778,231,162,169,1400,1.77778,40,1,5,221,232,169,162,1400,1.77778,40,1,5,2.66668,2.6699,2.66668,2.75087,0,220,25.2000,222.0000,247.2000,2.6699,2.75087,2.75087,0.018,0.158571,0.158571,44.8002,394.6683,439.4684,1.12136,10.1782,11.2996,39.9518,38.7758,2.6699,2.75087,2.75087,25.2000,222.0000,25.2000,222.0000,247.2000
222,0,0.0787201,233,170,171,1400,0.07872,40,1,5,223,234,171,170,1400,0.07872,40,1,5,0.11808,0.127205,0.11808,0.153818,0,222,403.2000,1001.8071,1405.0071,0.127205,0.153818,0.153818,0.288,0.715576,0.715576,31.7399,78.8623,110.6022,0.854818,2.56827,3.42308,37.1306,30.7064,0.127205,0.153818,0.153818,403.2000,1001.8071,403.2000,1001.8071,1405.0071
224,0,0.0586922,235,170,172,1400,0.058692,40,1,5,225,236,172,170,1400,0.058692,40,1,5,0.088038,0.114684,0.088038,0.0948414,0,224,1001.8071,403.2000,1405.0071,0.114684,0.0948414,0.114684,0.715576,0.288,0.715576,58.7981,23.6646,82.4627,1.91485,0.637334,2.55218,30.7064,37.1306,0.114684,0.0948414,0.114684,1001.8071,403.2000,1001.8071,403.2000,1405.0071
226,0,0.182563,239,173,174,1400,0.182563,40,1,5,227,240,174,173,1400,0.182563,40,1,5,0.273844,0.280014,0.273844,0.301828,0,226,177.2656,485.7509,663.0166,0.280014,0.301828,0.301828,0.126618,0.346965,0.346965,32.3621,88.6802,121.0423,0.82728,2.44355,3.27083,39.1187,36.2915,0.280014,0.301828,0.301828,177.2656,485.7509,177.2656,485.7509,663.0166
228,0,0.272569,241,173,175,1400,0.272569,40,1,5,229,242,175,173,1400,0.272569,40,1,5,0.408853,0.450633,0.408853,0.418064,0,228,485.7509,177.2656,663.0166,0.450633,0.418064,0.450633,0.346965,0.126618,0.346965,132.4006,48.3171,180.7178,3.64826,1.23514,4.8834,36.2915,39.1187,0.450633,0.418064,0.450633,485.7509,177.2656,485.7509,177.2656,663.0166
230,0,0.0334901,243,176,177,1400,0.03349,40,1,4,231,244,177,176,1400,0.03349,40,1,4,0.050235,0.0626784,0.050235,0.0533831,0,230,876.5373,350.6246,1227.1619,0.0626784,0.0533831,0.0626784,0.626098,0.250446,0.626098,29.3552,11.7424,41.0976,0.915666,0.311957,1.22762,32.0589,37.6411,0.0626784,0.0533831,0.0626784,876.5373,350.6246,876.5373,350.6246,1227.1619
232,0,0.0960312,245,176,178,1400,0.096031,40,1,4,233,246,178,176,1400,0.096031,40,1,4,0.144046,0.153074,0.144046,0.179727,0,232,350.6246,876.5373,1227.1619,0.153074,0.179727,0.179727,0.250446,0.626098,0.626098,33.6708,84.1748,117.8456,0.894522,2.62563,3.52015,37.6411,32.0589,0.153074,0.179727,0.179727,350.6246,876.5373,350.6246,876.5373,1227.1619
234,0,0.181808,249,53,179,1400,0.181808,40,1,5,235,250,179,53,1400,0.181808,40,1,5,0.272712,0.272712,0.272712,0.272769,0,234,0.0000,7.8,7.8,0.272712,0.272769,0.272769,0.0000,0.00557143,0.00557143,0.0000,1.4181,1.4181,0.0000,0.0354599,0.0354599,40.0000,39.9917,0.272712,0.272769,0.272769,0.0000,7.8,0.0000,7.8,7.8
236,0,0.189893,251,53,180,1400,0.189893,40,1,5,237,252,180,53,1400,0.189893,40,1,5,0.28484,0.285147,0.28484,0.365179,0,236,23.4000,955.8000,979.2000,0.285147,0.365179,0.365179,0.0167143,0.682714,0.682714,4.4435,181.4997,185.9432,0.111207,5.8173,5.92851,39.9568,31.2000,0.285147,0.365179,0.365179,23.4000,955.8000,23.4000,955.8000,979.2000
238,0,0.0930766,253,53,181,1400,0.093077,40,1,5,239,254,181,53,1400,0.093077,40,1,5,0.139615,0.178994,0.139615,0.139755,0,238,955.8000,22.2000,978.0000,0.178994,0.139755,0.178994,0.682714,0.0158571,0.682714,88.9630,2.06631,91.0293,2.85138,0.0517093,2.90309,31.2000,39.9601,0.178994,0.139755,0.178994,955.8000,22.2000,955.8000,22.2000,978.0000
240,0,0.0247634,255,182,180,1400,0.024763,40,1,5,241,256,180,182,1400,0.024763,40,1,5,0.0371445,0.0476212,0.0371445,0.0371846,0,240,955.8000,23.4000,979.2000,0.0476212,0.0371846,0.0476212,0.682714,0.0167143,0.682714,23.6685,0.579454,24.2479,0.758605,0.014502,0.773107,31.2000,39.9568,0.0476212,0.0371846,0.0476212,955.8000,23.4000,955.8000,23.4000,979.2000
242,0,0.18155,257,182,183,1400,0.18155,40,1,5,243,258,183,182,1400,0.18155,40,1,5,0.272325,0.272619,0.272325,0.349135,0,242,23.4000,955.8000,979.2000,0.272619,0.349135,0.349135,0.0167143,0.682714,0.682714,4.24827,173.5255,177.7738,0.106322,5.56172,5.66804,39.9568,31.2000,0.272619,0.349135,0.349135,23.4000,955.8000,23.4000,955.8000,979.2000
244,0,0.140038,259,184,172,1400,0.140038,40,1,5,245,260,172,184,1400,0.140038,40,1,5,0.210057,0.22629,0.210057,0.273633,0,244,403.2000,1001.8071,1405.0071,0.22629,0.273633,0.273633,0.288,0.715576,0.715576,56.4633,140.2911,196.7544,1.52067,4.56879,6.08945,37.1306,30.7064,0.22629,0.273633,0.273633,403.2000,1001.8071,403.2000,1001.8071,1405.0071
246,0,0.0703647,261,184,185,1400,0.070365,40,1,5,247,262,185,184,1400,0.070365,40,1,5,0.105547,0.127593,0.105547,0.114112,0,246,782.3362,416.5292,1198.8654,0.127593,0.114112,0.127593,0.558812,0.297521,0.558812,55.0491,29.3091,84.3582,1.66367,0.792182,2.45586,33.0889,36.9979,0.127593,0.114112,0.127593,782.3362,416.5292,782.3362,416.5292,1198.8654
248,0,0.036117,263,186,187,1400,0.036117,40,1,4,249,264,187,186,1400,0.036117,40,1,4,0.0541755,0.0611844,0.0541755,0.0555201,0,248,568.4753,189.0881,757.5634,0.0611844,0.0555201,0.0611844,0.406054,0.135063,0.406054,20.5316,6.8293,27.3609,0.579697,0.17497,0.754666,35.4179,39.0313,0.0611844,0.0555201,0.0611844,568.4753,189.0881,568.4753,189.0881,757.5634
250,0,0.104671,265,186,188,1400,0.104671,40,1,4,251,266,188,186,1400,0.104671,40,1,4,0.157006,0.160903,0.157006,0.177319,0,250,189.0881,568.4753,757.5634,0.160903,0.177319,0.177319,0.135063,0.406054,0.406054,19.7920,59.5029,79.2949,0.507081,1.68002,2.18711,39.0313,35.4179,0.160903,0.177319,0.177319,189.0881,568.4753,189.0881,568.4753,757.5634
252,0,0.210783,267,189,190,1400,0.210783,40,1,5,253,268,190,189,1400,0.210783,40,1,5,0.316175,0.316175,0.316175,0.316175,0,252,0.0000,0.0000,0.0000,0.316175,0.316175,0.316175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.316175,0.316175,0.316175,0.0000,0.0000,0.0000,0.0000,0.0000
